STT,ID,Tên_Việt,Tên_Hán,Lat,Lon,Province,Source,Status,Mô_tả,Ghi_chú_Admin
1362,PL000000001401,,邯鄲,36.5927,114.4814,中國-河北省-邯鄲市-邯山區,DILA,master,,
1363,PL000000001402,,邯鄲,36.5927,114.4814,中國-河北省-邯鄲市-邯山區,DILA,master,,
1364,PL000000001403,,邯鄦,36.5927,114.4814,中國-河北省-邯鄲市-邯山區,DILA,master,,
1365,PL000000001404,,邯鄲,36.5927,114.4814,中國-河北省-邯鄲市-邯山區,DILA,master,,
1366,PL000000001405,,叢臺,36.5927,114.4814,中國-河北省-邯鄲市-邯山區,DILA,master,,
1367,PL000000001406,,邯鄲,36.5927,114.4814,中國-河北省-邯鄲市-邯山區,DILA,master,,
1368,PL000000001407,,邯鄲,36.5927,114.4814,中國-河北省-邯鄲市-邯山區,DILA,master,,
1369,PL000000001408,,邯鄲郡,36.5927,114.4814,中國-河北省-邯鄲市-邯山區,DILA,master,,
1370,PL000000001409,,滏山,36.538344,114.176942,中國-河北省-邯鄲市-峰峰礦區,DILA,master,,
1371,PL000000001410,,竹林寺,36.410797,114.188426,中國-河北省-邯鄲市-峰峰礦區,DILA,master,,
1372,PL000000001411,,智力寺,36.534519,114.149605,中國-河北省-邯鄲市-峰峰礦區,DILA,master,,
1373,PL000000001412,,武始,36.549,114.2315,中國-河北省-邯鄲市-峰峰礦區,DILA,master,,
1374,PL000000001413,,武始,36.549,114.2315,中國-河北省-邯鄲市-峰峰礦區,DILA,master,,
1375,PL000000001414,,彭城鎮,36.4178,114.1682,中國-河北省-邯鄲市-峰峰礦區,DILA,master,,
1376,PL000000001415,,臨水鎮,36.4312,114.2147,中國-河北省-邯鄲市-峰峰礦區,DILA,master,,
1377,PL000000001416,,臨水冶,36.4216,114.2169,中國-河北省-邯鄲市-峰峰礦區,DILA,master,,
1378,PL000000001417,,臨水,36.4325,114.2036,中國-河北省-邯鄲市-峰峰礦區,DILA,master,,
1379,PL000000001418,,昭義縣,36.4339,114.1994,中國-河北省-邯鄲市-峰峰礦區,DILA,master,,
1380,PL000000001419,,昭德鎮,36.4298,114.2067,中國-河北省-邯鄲市-峰峰礦區,DILA,master,,
1381,PL000000001420,,車騎關,36.4839,114.4039,中國-河北省-邯鄲市-峰峰礦區,DILA,master,,
1382,PL000000001421,,大趙鎮,36.5806,114.5738,中國-河北省-邯鄲市-邯鄲縣,DILA,master,,
1383,PL000000001422,,二祖鎮,36.4896,114.5684,中國-河北省-邯鄲市-邯鄲縣,DILA,master,,
1384,PL000000001423,,邯鄲,36.5873,114.5398,中國-河北省-邯鄲市-邯鄲縣,DILA,master,,
1385,PL000000001424,,西釜口,36.2849,114.397,中國-河北省-邯鄲市-臨漳縣,DILA,master,,
1386,PL000000001425,,太武殿,36.2849,114.397,中國-河北省-邯鄲市-臨漳縣,DILA,master,,
1387,PL000000001426,,紫陌,36.2849,114.397,中國-河北省-邯鄲市-臨漳縣,DILA,master,,
1388,PL000000001427,,東明館,36.2849,114.397,中國-河北省-邯鄲市-臨漳縣,DILA,master,,
1389,PL000000001429,,北鄴城,36.275025,114.400317,中國-河北省-邯鄲市-臨漳縣,DILA,master,,
1390,PL000000001430,,東夏坊,36.335571,114.614139,中國-河北省-邯鄲市-臨漳縣,DILA,master,,
1391,PL000000001431,,太極殿,36.335571,114.614139,中國-河北省-邯鄲市-臨漳縣,DILA,master,,
1392,PL000000001433,,中陽門,36.2849,114.397,中國-河北省-邯鄲市-臨漳縣,DILA,master,,
1393,PL000000001434,,顯陽門,36.2849,114.397,中國-河北省-邯鄲市-臨漳縣,DILA,master,,
1394,PL000000001435,,龍山,36.335571,114.614139,中國-河北省-邯鄲市-臨漳縣,DILA,master,,
1395,PL000000001436,,紫陌河,36.335571,114.614139,中國-河北省-邯鄲市-臨漳縣,DILA,master,,
1396,PL000000001437,,宮寺,36.2849,114.397,中國-河北省-邯鄲市-臨漳縣,DILA,master,,
1397,PL000000001438,,法綝祠,36.2849,114.397,中國-河北省-邯鄲市-臨漳縣,DILA,master,,
1398,PL000000001439,,昭玄曹,36.2849,114.397,中國-河北省-邯鄲市-臨漳縣,DILA,master,,
1399,PL000000001440,,天平寺,36.2849,114.397,中國-河北省-邯鄲市-臨漳縣,DILA,master,,
1400,PL000000001441,,三藏殿,36.2849,114.397,中國-河北省-邯鄲市-臨漳縣,DILA,master,,
1401,PL000000001443,,顯義寺,36.335571,114.614139,中國-河北省-邯鄲市-臨漳縣,DILA,master,,
1402,PL000000001444,,大覺寺,36.335571,114.614139,中國-河北省-邯鄲市-臨漳縣,DILA,master,,
1403,PL000000001445,,大總持寺,36.335571,114.614139,中國-河北省-邯鄲市-臨漳縣,DILA,master,,
1404,PL000000001446,,寶山寺,36.335571,114.614139,中國-河北省-邯鄲市-臨漳縣,DILA,master,,
1405,PL000000001447,,白馬寺,36.335571,114.614139,中國-河北省-邯鄲市-臨漳縣,DILA,master,,
1406,PL000000001448,,大學寺,36.335571,114.614139,中國-河北省-邯鄲市-臨漳縣,DILA,master,,
1407,PL000000001449,,大莊嚴寺,36.335571,114.614139,中國-河北省-邯鄲市-臨漳縣,DILA,master,,
1408,PL000000001450,,大衍寺,36.335571,114.614139,中國-河北省-邯鄲市-臨漳縣,DILA,master,,
1409,PL000000001451,,日光寺,36.335571,114.614139,中國-河北省-邯鄲市-臨漳縣,DILA,master,,
1410,PL000000001452,,大集寺,36.335571,114.614139,中國-河北省-邯鄲市-臨漳縣,DILA,master,,
1411,PL000000001453,,寶明寺,36.335571,114.614139,中國-河北省-邯鄲市-臨漳縣,DILA,master,,
1412,PL000000001454,,戒德寺,36.335571,114.614139,中國-河北省-邯鄲市-臨漳縣,DILA,master,,
1413,PL000000001455,,清行寺,36.227777,114.386258,中國-河北省-邯鄲市-臨漳縣,DILA,master,,
1414,PL000000001457,,曠國寺,36.335571,114.614139,中國-河北省-邯鄲市-臨漳縣,DILA,master,,
1415,PL000000001458,,定寇寺,36.335571,114.614139,中國-河北省-邯鄲市-臨漳縣,DILA,master,,
1416,PL000000001459,,中寺,36.2752,114.389,中國-河北省-邯鄲市-臨漳縣,DILA,master,,
1417,PL000000001460,,倉口,36.3502,114.4839,中國-河北省-邯鄲市-臨漳縣,DILA,master,,
1418,PL000000001461,,臨漳,36.3405,114.6165,中國-河北省-邯鄲市-臨漳縣,DILA,master,,
1419,PL000000001462,,臨漳,36.3405,114.6165,中國-河北省-邯鄲市-臨漳縣,DILA,master,,
1420,PL000000001463,,平陽城,36.2907,114.4924,中國-河北省-邯鄲市-臨漳縣,DILA,master,,
1421,PL000000001464,,陽平亭,36.288,114.4878,中國-河北省-邯鄲市-臨漳縣,DILA,master,,
1422,PL000000001465,,鄴縣,36.2863,114.3951,中國-河北省-邯鄲市-臨漳縣,DILA,master,,
1423,PL000000001466,,魏郡,36.2863,114.3951,中國-河北省-邯鄲市-臨漳縣,DILA,master,,
1424,PL000000001467,,白沙,36.2849,114.3969,中國-河北省-邯鄲市-臨漳縣,DILA,master,,
1425,PL000000001468,,鄴縣,36.2849,114.3969,中國-河北省-邯鄲市-臨漳縣,DILA,master,,
1426,PL000000001469,,魏郡,36.2849,114.3969,中國-河北省-邯鄲市-臨漳縣,DILA,master,,
1427,PL000000001470,,鄴縣,36.2817,114.4041,中國-河北省-邯鄲市-臨漳縣,DILA,master,,
1428,PL000000001471,,魏郡,36.2817,114.4041,中國-河北省-邯鄲市-臨漳縣,DILA,master,,
1429,PL000000001472,,鄴縣,36.2817,114.4041,中國-河北省-邯鄲市-臨漳縣,DILA,master,,
1430,PL000000001473,,魏郡,36.2817,114.4041,中國-河北省-邯鄲市-臨漳縣,DILA,master,,
1431,PL000000001474,,鄴鎮,36.2795,114.4073,中國-河北省-邯鄲市-臨漳縣,DILA,master,,
1432,PL000000001475,,靈芝,36.2701,114.4046,中國-河北省-邯鄲市-臨漳縣,DILA,master,,
1433,PL000000001476,,鄴縣,36.2697,114.4341,中國-河北省-邯鄲市-臨漳縣,DILA,master,,
1434,PL000000001477,,臨漳,36.2499,114.5632,中國-河北省-邯鄲市-臨漳縣,DILA,master,,
1435,PL000000001478,,臨漳,36.2449,114.5449,中國-河北省-邯鄲市-臨漳縣,DILA,master,,
1436,PL000000001479,,臨漳,36.244,114.5573,中國-河北省-邯鄲市-臨漳縣,DILA,master,,
1437,PL000000001480,,臨漳,36.24,114.5545,中國-河北省-邯鄲市-臨漳縣,DILA,master,,
1438,PL000000001481,,鄴縣,36.2774,114.408,中國-河北省-邯鄲市-臨漳縣,DILA,master,,
1439,PL000000001482,,漳鄴,36.2752,114.3892,中國-河北省-邯鄲市-臨漳縣,DILA,master,,
1440,PL000000001483,,冀州,36.2392,114.4139,中國-河北省-邯鄲市-臨漳縣,DILA,master,,
1441,PL000000001484,,鄴,36.2392,114.4139,中國-河北省-邯鄲市-臨漳縣,DILA,master,,
1442,PL000000001485,,魏郡,36.2752,114.3892,中國-河北省-邯鄲市-臨漳縣,DILA,master,,
1443,PL000000001486,,典農中郎將,36.2863,114.3951,中國-河北省-邯鄲市-臨漳縣,DILA,master,,
1444,PL000000001487,,圖銘寺,36.442762,114.652801,中國-河北省-邯鄲市-成安縣,DILA,master,,
1445,PL000000001488,,元符寺,36.482258,114.586625,中國-河北省-邯鄲市-成安縣,DILA,master,,
1446,PL000000001489,,卯齋院,36.444915,114.664264,中國-河北省-邯鄲市-成安縣,DILA,master,,
1447,PL000000001490,,葛,36.4799,114.7635,中國-河北省-邯鄲市-成安縣,DILA,master,,
1448,PL000000001491,,即裴,36.4799,114.7635,中國-河北省-邯鄲市-成安縣,DILA,master,,
1449,PL000000001492,,肥鄉,36.4759,114.7487,中國-河北省-邯鄲市-成安縣,DILA,master,,
1450,PL000000001493,,成安,36.4406,114.7035,中國-河北省-邯鄲市-成安縣,DILA,master,,
1451,PL000000001494,,成安,36.4406,114.7035,中國-河北省-邯鄲市-成安縣,DILA,master,,
1452,PL000000001495,,成安,36.4406,114.7035,中國-河北省-邯鄲市-成安縣,DILA,master,,
1453,PL000000001496,,成安,36.4406,114.7035,中國-河北省-邯鄲市-成安縣,DILA,master,,
1454,PL000000001497,,成安,36.4406,114.7035,中國-河北省-邯鄲市-成安縣,DILA,master,,
1455,PL000000001498,,成安,36.4406,114.7035,中國-河北省-邯鄲市-成安縣,DILA,master,,
1456,PL000000001499,,斥丘,36.4006,114.8456,中國-河北省-邯鄲市-成安縣,DILA,master,,
1457,PL000000001500,,斥丘,36.4,114.8396,中國-河北省-邯鄲市-成安縣,DILA,master,,
1458,PL000000001501,,斥丘,36.4,114.8396,中國-河北省-邯鄲市-成安縣,DILA,master,,
1459,PL000000001502,,河北東路,36.3157,115.2028,中國-河北省-邯鄲市-大名縣,DILA,master,,
1460,PL000000001503,,邵寺,36.282058,115.152758,中國-河北省-邯鄲市-大名縣,DILA,master,,
1461,PL000000001504,,開覺寺,36.282058,115.152758,中國-河北省-邯鄲市-大名縣,DILA,master,,
1462,PL000000001505,,中興寺,36.3283,115.1774,中國-河北省-邯鄲市-大名縣,DILA,master,,
1463,PL000000001506,,興化寺,36.309716,115.180353,中國-河北省-邯鄲市-大名縣,DILA,master,,
1464,PL000000001507,,普照寺,36.278859,115.134028,中國-河北省-邯鄲市-大名縣,DILA,master,,
1465,PL000000001509,,觀音院,36.282058,115.152758,中國-河北省-邯鄲市-大名縣,DILA,master,,
1466,PL000000001510,,黃金隄堡,36.4536,115.1613,中國-河北省-邯鄲市-大名縣,DILA,master,,
1467,PL000000001511,,魏縣,36.4003,115.0508,中國-河北省-邯鄲市-大名縣,DILA,master,,
1468,PL000000001512,,王莽城,36.3891,115.2813,中國-河北省-邯鄲市-大名縣,DILA,master,,
1469,PL000000001513,,小灘鎮,36.3597,115.3418,中國-河北省-邯鄲市-大名縣,DILA,master,,
1470,PL000000001514,,小灘鎮,36.3557,115.3248,中國-河北省-邯鄲市-大名縣,DILA,master,,
1471,PL000000001515,,大名,36.3304,115.1649,中國-河北省-邯鄲市-大名縣,DILA,master,,
1472,PL000000001516,,大名路,36.3304,115.1649,中國-河北省-邯鄲市-大名縣,DILA,master,,
1473,PL000000001517,,武陽郡,36.3296,115.1921,中國-河北省-邯鄲市-大名縣,DILA,master,,
1474,PL000000001518,,貴鄉,36.3296,115.1921,中國-河北省-邯鄲市-大名縣,DILA,master,,
1475,PL000000001519,,元城,36.3283,115.1774,中國-河北省-邯鄲市-大名縣,DILA,master,,
1476,PL000000001520,,山東,36.3283,115.1774,中國-河北省-邯鄲市-大名縣,DILA,master,,
1477,PL000000001521,,貴鄉,36.3283,115.1774,中國-河北省-邯鄲市-大名縣,DILA,master,,
1478,PL000000001522,,天雄軍,36.3283,115.1774,中國-河北省-邯鄲市-大名縣,DILA,master,,
1479,PL000000001523,,天雄軍,36.3277,115.2364,中國-河北省-邯鄲市-大名縣,DILA,master,,
1480,PL000000001524,,鄴都,36.3277,115.2364,中國-河北省-邯鄲市-大名縣,DILA,master,,
1481,PL000000001525,,大名府,36.3248,115.1968,中國-河北省-邯鄲市-大名縣,DILA,master,,
1482,PL000000001526,,大名府路,36.3248,115.1968,中國-河北省-邯鄲市-大名縣,DILA,master,,
1483,PL000000001527,,元城,36.3218,115.3135,中國-河北省-邯鄲市-大名縣,DILA,master,,
1484,PL000000001528,,元城,36.3218,115.3135,中國-河北省-邯鄲市-大名縣,DILA,master,,
1485,PL000000001529,,五鹿墟,36.3209,115.3553,中國-河北省-邯鄲市-大名縣,DILA,master,,
1486,PL000000001530,,沙麓,36.3209,115.3553,中國-河北省-邯鄲市-大名縣,DILA,master,,
1487,PL000000001531,,貴鄉郡,36.3198,115.3072,中國-河北省-邯鄲市-大名縣,DILA,master,,
1488,PL000000001532,,元城,36.319,115.3037,中國-河北省-邯鄲市-大名縣,DILA,master,,
1489,PL000000001533,,陽平郡,36.319,115.3037,中國-河北省-邯鄲市-大名縣,DILA,master,,
1490,PL000000001534,,元城,36.319,115.3037,中國-河北省-邯鄲市-大名縣,DILA,master,,
1491,PL000000001535,,大名,36.3157,115.2028,中國-河北省-邯鄲市-大名縣,DILA,master,,
1492,PL000000001536,,北京,36.3157,115.2028,中國-河北省-邯鄲市-大名縣,DILA,master,,
1493,PL000000001537,,元城,36.3157,115.2028,中國-河北省-邯鄲市-大名縣,DILA,master,,
1494,PL000000001538,,北京,36.3157,115.2028,中國-河北省-邯鄲市-大名縣,DILA,master,,
1495,PL000000001539,,李固鎮,36.3157,115.2028,中國-河北省-邯鄲市-大名縣,DILA,master,,
1496,PL000000001540,,元城,36.3082,115.3103,中國-河北省-邯鄲市-大名縣,DILA,master,,
1497,PL000000001541,,馬陵道口,36.3002,115.2728,中國-河北省-邯鄲市-大名縣,DILA,master,,
1498,PL000000001542,,瑣陽城,36.2975,115.3524,中國-河北省-邯鄲市-大名縣,DILA,master,,
1499,PL000000001543,,故城鎮,36.2958,115.3418,中國-河北省-邯鄲市-大名縣,DILA,master,,
1500,PL000000001544,,大名府,36.2935,115.1476,中國-河北省-邯鄲市-大名縣,DILA,master,,
1501,PL000000001545,,元城,36.2935,115.1476,中國-河北省-邯鄲市-大名縣,DILA,master,,
1502,PL000000001546,,大名,36.2747,115.1559,中國-河北省-邯鄲市-大名縣,DILA,master,,
1503,PL000000001547,,大名府,36.2747,115.1559,中國-河北省-邯鄲市-大名縣,DILA,master,,
1504,PL000000001548,,元城,36.2747,115.1559,中國-河北省-邯鄲市-大名縣,DILA,master,,
1505,PL000000001549,,大名,36.2747,115.1559,中國-河北省-邯鄲市-大名縣,DILA,master,,
1506,PL000000001550,,沙亭,36.2743,115.348,中國-河北省-邯鄲市-大名縣,DILA,master,,
1507,PL000000001551,,魏縣,36.2717,115.0905,中國-河北省-邯鄲市-大名縣,DILA,master,,
1508,PL000000001552,,魏縣,36.2677,115.0965,中國-河北省-邯鄲市-大名縣,DILA,master,,
1509,PL000000001553,,魏縣,36.2644,115.092,中國-河北省-邯鄲市-大名縣,DILA,master,,
1510,PL000000001554,,魏縣,36.2644,115.092,中國-河北省-邯鄲市-大名縣,DILA,master,,
1511,PL000000001555,,魏縣,36.2625,115.094,中國-河北省-邯鄲市-大名縣,DILA,master,,
1512,PL000000001556,,魏縣,36.2625,115.094,中國-河北省-邯鄲市-大名縣,DILA,master,,
1513,PL000000001557,,魏縣,36.2598,115.0904,中國-河北省-邯鄲市-大名縣,DILA,master,,
1514,PL000000001558,,元城,36.2509,115.1401,中國-河北省-邯鄲市-大名縣,DILA,master,,
1515,PL000000001559,,南樂鎮,36.2444,115.1467,中國-河北省-邯鄲市-大名縣,DILA,master,,
1516,PL000000001560,,魏店,36.2211,115.1725,中國-河北省-邯鄲市-大名縣,DILA,master,,
1517,PL000000001561,,束館鎮,36.1744,115.4235,中國-河北省-邯鄲市-大名縣,DILA,master,,
1518,PL000000001562,,都尉,36.2625,115.094,中國-河北省-邯鄲市-大名縣,DILA,master,,
1519,PL000000001563,,宏福寺,36.639808,113.764136,中國-河北省-邯鄲市-涉縣,DILA,master,,
1520,PL000000001564,,偏城村,36.751,113.6858,中國-河北省-邯鄲市-涉縣,DILA,master,,
1521,PL000000001565,,毛城,36.7136,113.5074,中國-河北省-邯鄲市-涉縣,DILA,master,,
1522,PL000000001566,,偏店,36.6782,113.7612,中國-河北省-邯鄲市-涉縣,DILA,master,,
1523,PL000000001567,,遼城村,36.6768,113.5165,中國-河北省-邯鄲市-涉縣,DILA,master,,
1524,PL000000001568,,石泊村,36.6575,113.8174,中國-河北省-邯鄲市-涉縣,DILA,master,,
1525,PL000000001569,,索堡鎮,36.6238,113.6089,中國-河北省-邯鄲市-涉縣,DILA,master,,
1526,PL000000001570,,涉,36.5885,113.6543,中國-河北省-邯鄲市-涉縣,DILA,master,,
1527,PL000000001571,,涉縣,36.5734,113.6492,中國-河北省-邯鄲市-涉縣,DILA,master,,
1528,PL000000001572,,涉國,36.5654,113.649,中國-河北省-邯鄲市-涉縣,DILA,master,,
1529,PL000000001573,,涉縣,36.5639,113.6517,中國-河北省-邯鄲市-涉縣,DILA,master,,
1530,PL000000001574,,涉縣,36.5639,113.6517,中國-河北省-邯鄲市-涉縣,DILA,master,,
1531,PL000000001575,,涉縣,36.5635,113.6798,中國-河北省-邯鄲市-涉縣,DILA,master,,
1532,PL000000001576,,涉縣,36.5635,113.6798,中國-河北省-邯鄲市-涉縣,DILA,master,,
1533,PL000000001577,,涉縣,36.5635,113.6798,中國-河北省-邯鄲市-涉縣,DILA,master,,
1534,PL000000001578,,涉縣,36.5635,113.6798,中國-河北省-邯鄲市-涉縣,DILA,master,,
1535,PL000000001579,,涉縣,36.561,113.6461,中國-河北省-邯鄲市-涉縣,DILA,master,,
1536,PL000000001580,,涉縣,36.5576,113.6778,中國-河北省-邯鄲市-涉縣,DILA,master,,
1537,PL000000001581,,毛城,36.5196,113.5761,中國-河北省-邯鄲市-涉縣,DILA,master,,
1538,PL000000001582,,吾兒峪口,36.5038,113.5884,中國-河北省-邯鄲市-涉縣,DILA,master,,
1539,PL000000001583,,達城鎮,36.4215,113.8457,中國-河北省-邯鄲市-涉縣,DILA,master,,
1540,PL000000001584,,黍窖邑,36.3853,113.8924,中國-河北省-邯鄲市-涉縣,DILA,master,,
1541,PL000000001585,,交漳口,36.3799,113.8884,中國-河北省-邯鄲市-涉縣,DILA,master,,
1542,PL000000001586,,三爵臺,36.374688,114.367687,中國-河北省-邯鄲市-磁縣,DILA,master,,
1543,PL000000001589,,大慈寺,36.374688,114.367687,中國-河北省-邯鄲市-磁縣,DILA,master,,
1544,PL000000001590,,演空寺,36.374688,114.367687,中國-河北省-邯鄲市-磁縣,DILA,master,,
1545,PL000000001591,,法觀寺,36.374688,114.367687,中國-河北省-邯鄲市-磁縣,DILA,master,,
1546,PL000000001592,,會福寺,36.374688,114.367687,中國-河北省-邯鄲市-磁縣,DILA,master,,
1547,PL000000001593,,智力寺,36.374688,114.367687,中國-河北省-邯鄲市-磁縣,DILA,master,,
1548,PL000000001594,,多慶寺,36.475722,114.321273,中國-河北省-邯鄲市-磁縣,DILA,master,,
1549,PL000000001595,,三祖塔院,36.374688,114.367687,中國-河北省-邯鄲市-磁縣,DILA,master,,
