place_name_raw,mentioned_in_monk,source_monk_uri,frequency
Hà đồ,Lạc Phổ Nguyên An,ex:monk/lac_pho_nguyen_an,1
ra đọc,Lạc Phổ Nguyên An,ex:monk/lac_pho_nguyen_an,1
ổ phụng,Lạc Phổ Nguyên An,ex:monk/lac_pho_nguyen_an,1
mũi nhọn,Lạc Phổ Nguyên An,ex:monk/lac_pho_nguyen_an,1
sao mỗ,Giáp Sơn Thiện Hội,ex:monk/giap_son_thien_hoi,1
ngại tư,Giáp Sơn Thiện Hội,ex:monk/giap_son_thien_hoi,1
rộng huyền,Giáp Sơn Thiện Hội,ex:monk/giap_son_thien_hoi,1
núi nhà,Giáp Sơn Thiện Hội,ex:monk/giap_son_thien_hoi,1
viện Thượng,Bàn Long Khả Văn,ex:monk/ban_long_kha_van,1
Hồng Tỉnh,Thượng Lam Linh Siêu,ex:monk/thuong_lam_linh_sieu,1
thuyền không,Tiêu Dao Hoài Trung,ex:monk/tieu_dao_hoai_trung,1
BẠCH THỤY,Gia Châu Bạch Thủy Tự,ex:monk/gia_chau_bach_thuy_tu,1
GIA CHÂU,Gia Châu Bạch Thủy Tự,ex:monk/gia_chau_bach_thuy_tu,1
trong rừng,Thiều Sơn Hoàn Phổ,ex:monk/thieu_son_hoan_pho,1
PHỦ CHÂU,Hoàng Sơn Nguyệt Luân,ex:monk/hoang_son_nguyet_luan,1
núi Hoàng,Hoàng Sơn Nguyệt Luân,ex:monk/hoang_son_nguyet_luan,1
Hoàng Sơn,Hoàng Sơn Nguyệt Luân,ex:monk/hoang_son_nguyet_luan,1
bổn quận,Hoàng Sơn Nguyệt Luân,ex:monk/hoang_son_nguyet_luan,1
ẩn,Hoàng Sơn Nguyệt Luân,ex:monk/hoang_son_nguyet_luan,1
tại Hoàng,Hoàng Sơn Nguyệt Luân,ex:monk/hoang_son_nguyet_luan,1
về được,Tuyết Phong Nghĩa Tồn,ex:monk/tuyet_phong_nghia_ton,1
qua nói,Tuyết Phong Nghĩa Tồn,ex:monk/tuyet_phong_nghia_ton,1
Phật thì,Tuyết Phong Nghĩa Tồn,ex:monk/tuyet_phong_nghia_ton,1
Bồ Điền,Tuyết Phong Nghĩa Tồn,ex:monk/tuyet_phong_nghia_ton,1
trên trời,Tuyết Phong Nghĩa Tồn,ex:monk/tuyet_phong_nghia_ton,1
tận Chiết,Tuyết Phong Nghĩa Tồn,ex:monk/tuyet_phong_nghia_ton,1
lại đó,Tuyết Phong Nghĩa Tồn,ex:monk/tuyet_phong_nghia_ton,1
dậy nói,Tuyết Phong Nghĩa Tồn,ex:monk/tuyet_phong_nghia_ton,1
Ngao Sơn,Tuyết Phong Nghĩa Tồn,ex:monk/tuyet_phong_nghia_ton,1
luôn lại,Tuyết Phong Nghĩa Tồn,ex:monk/tuyet_phong_nghia_ton,1
núi Tuyết,Tuyết Phong Nghĩa Tồn,ex:monk/tuyet_phong_nghia_ton,1
U Châu,Tuyết Phong Nghĩa Tồn,ex:monk/tuyet_phong_nghia_ton,1
Ngọc Giản,Tuyết Phong Nghĩa Tồn,ex:monk/tuyet_phong_nghia_ton,1
miếu,Tuyết Phong Nghĩa Tồn,ex:monk/tuyet_phong_nghia_ton,1
Bảo Sát,Tuyết Phong Nghĩa Tồn,ex:monk/tuyet_phong_nghia_ton,1
cửa ra,Tuyết Phong Nghĩa Tồn,ex:monk/tuyet_phong_nghia_ton,1
cõi người,Tuyết Phong Nghĩa Tồn,ex:monk/tuyet_phong_nghia_ton,1
KIẾN CHÂU,Kiến Châu Mộng Bút,ex:monk/kien_chau_mong_but,1
cửa hợp,Đại Tiền Tùng Tập,ex:monk/dai_tien_tung_tap,1
Thạch Phật,Kim Luân Khả Quán,ex:monk/kim_luan_kha_quan,1
nơi Tuyết,Kim Luân Khả Quán,ex:monk/kim_luan_kha_quan,1
tháp Đại,Long Hưng Tông Tĩnh,ex:monk/long_hung_tong_tinh,1
viện Lục,Long Hưng Tông Tĩnh,ex:monk/long_hung_tong_tinh,1
đại điện,Long Hưng Tông Tĩnh,ex:monk/long_hung_tong_tinh,1
toang,Động Nham Khả Hưu,ex:monk/dong_nham_kha_huu,1
THIỀU CHÂU,Thiều Châu Lâm Tuyền,ex:monk/thieu_chau_lam_tuyen,1
lầu Thanh,Việt Châu Việt Sơn Nãi,ex:monk/viet_chau_viet_son_nai,1
"toang
Phổ",Việt Châu Việt Sơn Nãi,ex:monk/viet_chau_viet_son_nai,1
chính vị,An Quốc Hoằng Thao,ex:monk/an_quoc_hoang_thao,1
xem,An Quốc Hoằng Thao,ex:monk/an_quoc_hoang_thao,1
Ma Kiệt,Long Hoa Linh Chiếu,ex:monk/long_hoa_linh_chieu,1
chốn nào,Long Hoa Linh Chiếu,ex:monk/long_hoa_linh_chieu,1
Kim Hoa,Long Hoa Linh Chiếu,ex:monk/long_hoa_linh_chieu,1
Tỳ Da,Long Hoa Linh Chiếu,ex:monk/long_hoa_linh_chieu,1
LONG HOA,Long Hoa Linh Chiếu,ex:monk/long_hoa_linh_chieu,1
núi Tề,Long Hoa Linh Chiếu,ex:monk/long_hoa_linh_chieu,1
đây làm,Vĩnh Phước Tùng Yểm,ex:monk/vinh_phuoc_tung_yem,1
thế cũng,Cổ Sơn Thần Yến,ex:monk/co_son_than_yen,1
bày phương,Cổ Sơn Thần Yến,ex:monk/co_son_than_yen,1
Sùng Nhạc,Cổ Sơn Thần Yến,ex:monk/co_son_than_yen,1
không nổi,Cổ Sơn Thần Yến,ex:monk/co_son_than_yen,1
ai đây,Báo Ân Hoài Nhạc,ex:monk/bao_an_hoai_nhac,1
Long Khê,Báo Ân Hoài Nhạc,ex:monk/bao_an_hoai_nhac,1
trong hang,Báo Ân Hoài Nhạc,ex:monk/bao_an_hoai_nhac,1
bổn châu,Báo Ân Hoài Nhạc,ex:monk/bao_an_hoai_nhac,1
núi Trường,Trường Sanh Hạo Nhiên,ex:monk/truong_sanh_hao_nhien,1
chẳng giống,Trường Sanh Hạo Nhiên,ex:monk/truong_sanh_hao_nhien,1
Sùng Thọ,Trường Sanh Hạo Nhiên,ex:monk/truong_sanh_hao_nhien,1
Nga Hồ,Nga Hồ Trí Phù,ex:monk/nga_ho_tri_phu,1
trên đường,Nga Hồ Trí Phù,ex:monk/nga_ho_tri_phu,1
rộng pháp,Thúy Nham Linh Tham,ex:monk/thuy_nham_linh_tham,1
Thúy Nham,Thúy Nham Linh Tham,ex:monk/thuy_nham_linh_tham,1
PHƯỚC CHÂU,Phước Châu Vĩnh Thái,ex:monk/phuoc_chau_vinh_thai,1
núi Đâu,Phước Châu Huyền Thông,ex:monk/phuoc_chau_huyen_thong,1
hôm nay,Bảo Phước Tùng Triển,ex:monk/bao_phuoc_tung_trien,1
Đại Trung,Bảo Phước Tùng Triển,ex:monk/bao_phuoc_tung_trien,1
Trường Khánh,Bảo Phước Tùng Triển,ex:monk/bao_phuoc_tung_trien,1
về chấp,Bảo Phước Tùng Triển,ex:monk/bao_phuoc_tung_trien,1
Dự Chương,Huyền Sa Sư Bị,ex:monk/huyen_sa_su_bi,1
tại hội,Huyền Sa Sư Bị,ex:monk/huyen_sa_su_bi,1
yên,Huyền Sa Sư Bị,ex:monk/huyen_sa_su_bi,1
hiện,Huyền Sa Sư Bị,ex:monk/huyen_sa_su_bi,1
che trùm,Huyền Sa Sư Bị,ex:monk/huyen_sa_su_bi,1
ngộ còn,Huyền Sa Sư Bị,ex:monk/huyen_sa_su_bi,1
Mai Khê,Huyền Sa Sư Bị,ex:monk/huyen_sa_su_bi,1
môn cúng,Huyền Sa Sư Bị,ex:monk/huyen_sa_su_bi,1
mọi nơi,Huyền Sa Sư Bị,ex:monk/huyen_sa_su_bi,1
Tây Viện,Trường Khánh Huệ Lăng,ex:monk/truong_khanh_hue_lang,1
lên nổi,Trường Khánh Huệ Lăng,ex:monk/truong_khanh_hue_lang,1
chùa Thông,Trường Khánh Huệ Lăng,ex:monk/truong_khanh_hue_lang,1
trường gì,Trường Khánh Huệ Lăng,ex:monk/truong_khanh_hue_lang,1
Báo Từ,Trường Khánh Huệ Lăng,ex:monk/truong_khanh_hue_lang,1
tự xà,Trường Khánh Huệ Lăng,ex:monk/truong_khanh_hue_lang,1
Thông Huyền,Trường Khánh Huệ Lăng,ex:monk/truong_khanh_hue_lang,1
thiên Lý,Vân Môn Văn Yển,ex:monk/van_mon_van_yen,1
trong bụng,Vân Môn Văn Yển,ex:monk/van_mon_van_yen,1
Ích Châu,Vân Môn Văn Yển,ex:monk/van_mon_van_yen,1
lâu tại,Vân Môn Văn Yển,ex:monk/van_mon_van_yen,1
đầu gậy,Vân Môn Văn Yển,ex:monk/van_mon_van_yen,1
ngôn cú,Vân Môn Văn Yển,ex:monk/van_mon_van_yen,1
trong cây,Vân Môn Văn Yển,ex:monk/van_mon_van_yen,1
tại đầu,Vân Môn Văn Yển,ex:monk/van_mon_van_yen,1
hẳn cửa,Vân Môn Văn Yển,ex:monk/van_mon_van_yen,1
tỉnh ngộ,Vân Môn Văn Yển,ex:monk/van_mon_van_yen,1
của cả,Vân Môn Văn Yển,ex:monk/van_mon_van_yen,1
miệng là,Vân Môn Văn Yển,ex:monk/van_mon_van_yen,1
tại lời,Vân Môn Văn Yển,ex:monk/van_mon_van_yen,1
ngôn từ,Vân Môn Văn Yển,ex:monk/van_mon_van_yen,1
nước khe,Vân Môn Văn Yển,ex:monk/van_mon_van_yen,1
ra không,Vân Môn Văn Yển,ex:monk/van_mon_van_yen,1
không biết,Vân Môn Văn Yển,ex:monk/van_mon_van_yen,1
làm ông,Vân Môn Văn Yển,ex:monk/van_mon_van_yen,1
cửa nhìn,Vân Môn Văn Yển,ex:monk/van_mon_van_yen,1
ngoài sân,Vân Môn Văn Yển,ex:monk/van_mon_van_yen,1
đây ta,Vân Môn Văn Yển,ex:monk/van_mon_van_yen,1
lời lẽ,Vân Môn Văn Yển,ex:monk/van_mon_van_yen,1
viện Linh,Vân Môn Văn Yển,ex:monk/van_mon_van_yen,1
cho các,Vân Môn Văn Yển,ex:monk/van_mon_van_yen,1
trách các,Vân Môn Văn Yển,ex:monk/van_mon_van_yen,1
Bồ Châu,Vân Môn Văn Yển,ex:monk/van_mon_van_yen,1
Mục Châu,Vân Môn Văn Yển,ex:monk/van_mon_van_yen,1
chẳng chút,Vân Môn Văn Yển,ex:monk/van_mon_van_yen,1
khò khè,Hóa Độ Sư Úc,ex:monk/hoa_do_su_uc,1
Cảnh Hồ,Hóa Độ Sư Úc,ex:monk/hoa_do_su_uc,1
Cảnh Thanh,Long Sách Đạo Phó,ex:monk/long_sach_dao_pho,1
đâu sao,Long Sách Đạo Phó,ex:monk/long_sach_dao_pho,1
ba nơi,Long Sách Đạo Phó,ex:monk/long_sach_dao_pho,1
rộng Thiền,Long Sách Đạo Phó,ex:monk/long_sach_dao_pho,1
mới có,Long Sách Đạo Phó,ex:monk/long_sach_dao_pho,1
LONG SÁCH,Long Sách Đạo Phó,ex:monk/long_sach_dao_pho,1
góc núi,Long Sách Đạo Phó,ex:monk/long_sach_dao_pho,1
và dựng,Tâm Phổ Trí Uyên,ex:monk/tam_pho_tri_uyen,1
sao tôi,Viên Thành Trừng Thông,ex:monk/vien_thanh_trung_thong,1
chỗ đó,Viên Thành Trừng Thông,ex:monk/vien_thanh_trung_thong,1
bước sang,Viên Thành Trừng Thông,ex:monk/vien_thanh_trung_thong,1
điệu,Viên Thành Trừng Thông,ex:monk/vien_thanh_trung_thong,1
còn là,Viên Thành Trừng Thông,ex:monk/vien_thanh_trung_thong,1
thế lửa,Viên Thành Trừng Thông,ex:monk/vien_thanh_trung_thong,1
không nỡ,Tâm Thọ Trí Giải,ex:monk/tam_tho_tri_giai,1
vùng Long,Tâm Thọ Trí Giải,ex:monk/tam_tho_tri_giai,1
Phù Cát,Thanh Ninh Tâm Truyền,ex:monk/thanh_ninh_tam_truyen,1
núi lập,Trừng Khiết Như Như,ex:monk/trung_khiet_nhu_nhu,1
gáy sách,Trừng Khiết Như Như,ex:monk/trung_khiet_nhu_nhu,1
tháp mộ,Trừng Khiết Như Như,ex:monk/trung_khiet_nhu_nhu,1
dạng cảo,Trừng Khiết Như Như,ex:monk/trung_khiet_nhu_nhu,1
dưới có,Trừng Khiết Như Như,ex:monk/trung_khiet_nhu_nhu,1
Thi xã,Trừng Khiết Như Như,ex:monk/trung_khiet_nhu_nhu,1
thế tục,Trừng Khiết Như Như,ex:monk/trung_khiet_nhu_nhu,1
Đào Hoa,Trừng Khiết Như Như,ex:monk/trung_khiet_nhu_nhu,1
ở Thuận,Trừng Khiết Như Như,ex:monk/trung_khiet_nhu_nhu,1
Bắc Việt,Như Trung Phước Hậu,ex:monk/nhu_trung_phuoc_hau,1
các số,Như Trung Phước Hậu,ex:monk/nhu_trung_phuoc_hau,1
vẫn là,Như Trung Phước Hậu,ex:monk/nhu_trung_phuoc_hau,1
mục Thi,Như Trung Phước Hậu,ex:monk/nhu_trung_phuoc_hau,1
rộng thu,Như Trung Phước Hậu,ex:monk/nhu_trung_phuoc_hau,1
nên nặng,Như Trung Phước Hậu,ex:monk/nhu_trung_phuoc_hau,1
vào nên,Như Trung Phước Hậu,ex:monk/nhu_trung_phuoc_hau,1
Xướng Quốc,Tuyết Đậu Ðại Chứng,ex:monk/tuyet_dau_ai_chung,1
Lô Châu,Tuyết Đậu Ðại Chứng,ex:monk/tuyet_dau_ai_chung,1
Định Thủy,Tuyết Đậu Ðại Chứng,ex:monk/tuyet_dau_ai_chung,1
chùa Xướng,Tuyết Đậu Ðại Chứng,ex:monk/tuyet_dau_ai_chung,1
Nam Thiền,Tuyết Đậu Ðại Chứng,ex:monk/tuyet_dau_ai_chung,1
sau am,Tuyết Đậu Ðại Chứng,ex:monk/tuyet_dau_ai_chung,1
Tín Châu,Tuyết Đậu Ðại Chứng,ex:monk/tuyet_dau_ai_chung,1
Khánh Nguyên,Tuyết Đậu Ðại Chứng,ex:monk/tuyet_dau_ai_chung,1
Tháp Châu,Tuyết Đậu Ðại Chứng,ex:monk/tuyet_dau_ai_chung,1
phòng bên,Tuyết Đậu Ðại Chứng,ex:monk/tuyet_dau_ai_chung,1
Nhiêu Châu,Tuyết Đậu Ðại Chứng,ex:monk/tuyet_dau_ai_chung,1
còn chữ,Hoa Đình Thuyền Tử Đức Thành,ex:monk/hoa_dinh_thuyen_tu_duc_thanh,1
đầm sâu,Hoa Đình Thuyền Tử Đức Thành,ex:monk/hoa_dinh_thuyen_tu_duc_thanh,1
Vũ Sơn,Hoa Đình Thuyền Tử Đức Thành,ex:monk/hoa_dinh_thuyen_tu_duc_thanh,1
"trời
Trừ",Hoa Đình Thuyền Tử Đức Thành,ex:monk/hoa_dinh_thuyen_tu_duc_thanh,1
miệng liền,Hoa Đình Thuyền Tử Đức Thành,ex:monk/hoa_dinh_thuyen_tu_duc_thanh,1
câu đầm,Hoa Đình Thuyền Tử Đức Thành,ex:monk/hoa_dinh_thuyen_tu_duc_thanh,1
Kinh Khẩu,Hoa Đình Thuyền Tử Đức Thành,ex:monk/hoa_dinh_thuyen_tu_duc_thanh,1
rỗng ánh,Hoa Đình Thuyền Tử Đức Thành,ex:monk/hoa_dinh_thuyen_tu_duc_thanh,1
bến Hoa,Hoa Đình Thuyền Tử Đức Thành,ex:monk/hoa_dinh_thuyen_tu_duc_thanh,1
đâu được,Hoa Đình Thuyền Tử Đức Thành,ex:monk/hoa_dinh_thuyen_tu_duc_thanh,1
đắc một,Hoa Đình Thuyền Tử Đức Thành,ex:monk/hoa_dinh_thuyen_tu_duc_thanh,1
Bà Đá,Quang Lư Như Như,ex:monk/quang_lu_nhu_nhu,1
sân rồng,Quang Lư Như Như,ex:monk/quang_lu_nhu_nhu,1
có tượng,Quang Lư Như Như,ex:monk/quang_lu_nhu_nhu,1
thành Thăng,Quang Lư Như Như,ex:monk/quang_lu_nhu_nhu,1
dựng theo,Quang Lư Như Như,ex:monk/quang_lu_nhu_nhu,1
Hà Thành,Quang Lư Như Như,ex:monk/quang_lu_nhu_nhu,1
có cặp,Quang Lư Như Như,ex:monk/quang_lu_nhu_nhu,1
thành Hà,Quang Lư Như Như,ex:monk/quang_lu_nhu_nhu,1
xưa có,Quang Lư Như Như,ex:monk/quang_lu_nhu_nhu,1
Thiên Trúc,Quang Lư Như Như,ex:monk/quang_lu_nhu_nhu,1
kính ghi,Quang Lư Như Như,ex:monk/quang_lu_nhu_nhu,1
to lớn,Quang Lư Như Như,ex:monk/quang_lu_nhu_nhu,1
được dựng,Quang Lư Như Như,ex:monk/quang_lu_nhu_nhu,1
rộng đạo,Quang Lư Như Như,ex:monk/quang_lu_nhu_nhu,1
rộng tương,Quang Lư Như Như,ex:monk/quang_lu_nhu_nhu,1
như chùa,Quang Lư Như Như,ex:monk/quang_lu_nhu_nhu,1
mãi đến,Quang Lư Như Như,ex:monk/quang_lu_nhu_nhu,1
có hai,Quang Lư Như Như,ex:monk/quang_lu_nhu_nhu,1
cổ lừng,Quang Lư Như Như,ex:monk/quang_lu_nhu_nhu,1
vắn than,Quang Lư Như Như,ex:monk/quang_lu_nhu_nhu,1
thần kinh,Quang Lư Như Như,ex:monk/quang_lu_nhu_nhu,1
thành danh,Tế Ân Lưu Quang,ex:monk/te_an_luu_quang,1
gần sân,Tế Ân Lưu Quang,ex:monk/te_an_luu_quang,1
kham khổ,Thiệt Diệu Liễu Quán,ex:monk/thiet_dieu_lieu_quan,1
cõi Thuận,Thiệt Diệu Liễu Quán,ex:monk/thiet_dieu_lieu_quan,1
lại quê,Thiệt Diệu Liễu Quán,ex:monk/thiet_dieu_lieu_quan,1
suối rừng,Thiệt Diệu Liễu Quán,ex:monk/thiet_dieu_lieu_quan,1
和尚來廣進全院,Thiệt Diệu Liễu Quán,ex:monk/thiet_dieu_lieu_quan,1
丁丑年禮慈林,Thiệt Diệu Liễu Quán,ex:monk/thiet_dieu_lieu_quan,1
巍巍堂堂,Thiệt Diệu Liễu Quán,ex:monk/thiet_dieu_lieu_quan,1
忽然會入因海隔山,Thiệt Diệu Liễu Quán,ex:monk/thiet_dieu_lieu_quan,1
cạnh chùa,Thiệt Diệu Liễu Quán,ex:monk/thiet_dieu_lieu_quan,1
詔敕入宮緣師高尚志在林,Thiệt Diệu Liễu Quán,ex:monk/thiet_dieu_lieu_quan,1
núi An,Thiệt Diệu Liễu Quán,ex:monk/thiet_dieu_lieu_quan,1
hàng,Thiệt Diệu Liễu Quán,ex:monk/thiet_dieu_lieu_quan,1
任午往龍山,Thiệt Diệu Liễu Quán,ex:monk/thiet_dieu_lieu_quan,1
至戊子春方往龍山,Thiệt Diệu Liễu Quán,ex:monk/thiet_dieu_lieu_quan,1
末能為大事者故有如了觀,Thiệt Diệu Liễu Quán,ex:monk/thiet_dieu_lieu_quan,1
癸亥年二月十九日入塔,Thiệt Diệu Liễu Quán,ex:monk/thiet_dieu_lieu_quan,1
社黎氏子法名實耀字了觀,Thiệt Diệu Liễu Quán,ex:monk/thiet_dieu_lieu_quan,1
高高山,Thiệt Diệu Liễu Quán,ex:monk/thiet_dieu_lieu_quan,1
vùng Lịch,Thiệt Diệu Liễu Quán,ex:monk/thiet_dieu_lieu_quan,1
壬戌春重開戒壇於圓通寺,Thiệt Diệu Liễu Quán,ex:monk/thiet_dieu_lieu_quan,1
phủ chúa,Thiệt Diệu Liễu Quán,ex:monk/thiet_dieu_lieu_quan,1
làng Bạc,Thiệt Diệu Liễu Quán,ex:monk/thiet_dieu_lieu_quan,1
塔建在香茶縣安舊山,Thiệt Diệu Liễu Quán,ex:monk/thiet_dieu_lieu_quan,1
ra Từ,Thiệt Diệu Liễu Quán,ex:monk/thiet_dieu_lieu_quan,1
lớn thật,Thiệt Diệu Liễu Quán,ex:monk/thiet_dieu_lieu_quan,1
中華福建省溫陵桑蓮寺,Thiệt Diệu Liễu Quán,ex:monk/thiet_dieu_lieu_quan,1
tổ,Thiệt Diệu Liễu Quán,ex:monk/thiet_dieu_lieu_quan,1
bốn giới,Thiệt Diệu Liễu Quán,ex:monk/thiet_dieu_lieu_quan,1
lại Thuận,Thiệt Diệu Liễu Quán,ex:monk/thiet_dieu_lieu_quan,1
lại Long,Thiệt Diệu Liễu Quán,ex:monk/thiet_dieu_lieu_quan,1
và tự,Thiệt Diệu Liễu Quán,ex:monk/thiet_dieu_lieu_quan,1
父即送詣會宗寺,Thiệt Diệu Liễu Quán,ex:monk/thiet_dieu_lieu_quan,1
luôn trong,Thiệt Diệu Liễu Quán,ex:monk/thiet_dieu_lieu_quan,1
賜臨濟正宗三拾五世了觀,Thiệt Diệu Liễu Quán,ex:monk/thiet_dieu_lieu_quan,1
玆諸門人及薙徒等念塔,Thiệt Diệu Liễu Quán,ex:monk/thiet_dieu_lieu_quan,1
chiền của,Đại Huệ Chiếu Nhiên,ex:monk/dai_hue_chieu_nhien,1
về nhóm,Đại Huệ Chiếu Nhiên,ex:monk/dai_hue_chieu_nhien,1
lại trú,Tế Nhơn Hữu Bùi,ex:monk/te_nhon_huu_bui,1
kỳ trung,Tế Nhơn Hữu Bùi,ex:monk/te_nhon_huu_bui,1
và nay,Tế Pháp Chí Khả,ex:monk/te_phap_chi_kha,1
không dứt,Tế Pháp Chí Khả,ex:monk/te_phap_chi_kha,1
được Sắc,Tế Pháp Chí Khả,ex:monk/te_phap_chi_kha,1
và một,Tế Pháp Chí Khả,ex:monk/te_phap_chi_kha,1
trong biển,Tế Pháp Chí Khả,ex:monk/te_phap_chi_kha,1
được ân,Tế Hiệp Hải Điện,ex:monk/te_hiep_hai_dien,1
天台山禪宗寺,Tế Hiệp Hải Điện,ex:monk/te_hiep_hai_dien,1
có long,Tế Hiệp Hải Điện,ex:monk/te_hiep_hai_dien,1
trong thời,Tế Hiệp Hải Điện,ex:monk/te_hiep_hai_dien,1
từ năm,Tế Mẫn Tổ Huấn,ex:monk/te_man_to_huan,1
bàn Tổ,Tế Vĩ Trường Chiếu,ex:monk/te_vi_truong_chieu,1
Đông Thuyền,Tế Vĩ Trường Chiếu,ex:monk/te_vi_truong_chieu,1
Tây Thuyền,Tế Vĩ Trường Chiếu,ex:monk/te_vi_truong_chieu,1
rộng,Tế Phổ Viên Trì,ex:monk/te_pho_vien_tri,1
Kỳ Viên,Đạo Trung Chánh Định,ex:monk/dao_trung_chanh_dinh,1
vùng chợ,Đạo Trung Chánh Định,ex:monk/dao_trung_chanh_dinh,1
chiền mới,Đạo Thiện Quang Tuấn,ex:monk/dao_thien_quang_tuan,1
đã sử,Đạo Thiện Quang Tuấn,ex:monk/dao_thien_quang_tuan,1
làng quê,Tế Hiển Bửu Dương,ex:monk/te_hien_buu_duong,1
bàu,Tế Hiển Bửu Dương,ex:monk/te_hien_buu_duong,1
đáy bàu,Tế Hiển Bửu Dương,ex:monk/te_hien_buu_duong,1
giữa lòng,Tế Hiển Bửu Dương,ex:monk/te_hien_buu_duong,1
Phổ Hóa,Tế Hiển Bửu Dương,ex:monk/te_hien_buu_duong,1
bàu Bơi,Tế Hiển Bửu Dương,ex:monk/te_hien_buu_duong,1
mang chung,Tế Hiển Bửu Dương,ex:monk/te_hien_buu_duong,1
liên hoa,Tế Hiển Bửu Dương,ex:monk/te_hien_buu_duong,1
đạo,Tế Hiển Bửu Dương,ex:monk/te_hien_buu_duong,1
清涼寺,Tế Hiển Bửu Dương,ex:monk/te_hien_buu_duong,1
thôn Điềm,Tế Hiển Bửu Dương,ex:monk/te_hien_buu_duong,1
xã Ninh,Tế Hiển Bửu Dương,ex:monk/te_hien_buu_duong,1
Tổ toạ,Tế Hiển Bửu Dương,ex:monk/te_hien_buu_duong,1
xứ trầm,Tế Hiển Bửu Dương,ex:monk/te_hien_buu_duong,1
Thiên Y,Thiên Y Pháp Thông,ex:monk/thien_y_phap_thong,1
phủ Toại,N Hương Sơn Phật Thông,ex:monk/n_huong_son_phat_thong,1
tại Nguyên,Thanh Nguyên Tề,ex:monk/thanh_nguyen_te,1
Nguyên chỉ,Thanh Nguyên Tề,ex:monk/thanh_nguyen_te,1
Vân Cái,Thanh Nguyên Tề,ex:monk/thanh_nguyen_te,1
đó rõ,Thanh Nguyên Tề,ex:monk/thanh_nguyen_te,1
Cát Châu,Thanh Nguyên Tề,ex:monk/thanh_nguyen_te,1
Nghi Châu,Động Sơn Vân,ex:monk/dong_son_van,1
đường đi,Động Sơn Vân,ex:monk/dong_son_van,1
một bên,Động Sơn Vân,ex:monk/dong_son_van,1
địa vị,Động Sơn Vân,ex:monk/dong_son_van,1
Phước Ứng,Phước Ứng Văn,ex:monk/phuoc_ung_van,1
Lê Dương,Đại Hồng Báo Ân,ex:monk/dai_hong_bao_an,1
lại nơi,Đại Hồng Báo Ân,ex:monk/dai_hong_bao_an,1
trong đây,Đại Hồng Báo Ân,ex:monk/dai_hong_bao_an,1
Đầu Tử,Đại Hồng Báo Ân,ex:monk/dai_hong_bao_an,1
hoa tỏa,Đại Hồng Báo Ân,ex:monk/dai_hong_bao_an,1
Long Bàng,Long Bàng Ðàm Quảng,ex:monk/long_bang_am_quang,1
ấp Tích,Thanh Từ,ex:monk/thanh_tu,1
Thạch sương,Thạch Sương Tiết Thành,ex:monk/thach_suong_tiet_thanh,1
Ðàm châu,Thạch Sương Tiết Thành,ex:monk/thach_suong_tiet_thanh,1
Nhữ châu,Cao Dương Pháp Quảng,ex:monk/cao_duong_phap_quang,1
Cao dương,Cao Dương Pháp Quảng,ex:monk/cao_duong_phap_quang,1
Bình Định,Chương Truyền Pháp Hóa,ex:monk/chuong_truyen_phap_hoa,1
tại tổ,Chương Truyền Pháp Hóa,ex:monk/chuong_truyen_phap_hoa,1
đối tháp,Tế Chánh Bổn Giác,ex:monk/te_chanh_bon_giac,1
chùa đối,Tế Chánh Bổn Giác,ex:monk/te_chanh_bon_giac,1
Phú Lâm,Tế Chánh Bổn Giác,ex:monk/te_chanh_bon_giac,1
gần tháp,Liễu Kiến Từ Hòa,ex:monk/lieu_kien_tu_hoa,1
敕賜國恩寺,Liễu Kiến Từ Hòa,ex:monk/lieu_kien_tu_hoa,1
nhà Tổ,Liễu Kiến Từ Hòa,ex:monk/lieu_kien_tu_hoa,1
住持諱了見慈和大師之塔,Liễu Kiến Từ Hòa,ex:monk/lieu_kien_tu_hoa,1
đồi Cử,Liễu Kiến Từ Hòa,ex:monk/lieu_kien_tu_hoa,1
辛和尚之塔,Liễu Đạo Chí Tân,ex:monk/lieu_dao_chi_tan,1
sự,Đức Sơn Tuyên Giám,ex:monk/duc_son_tuyen_giam,1
núi Độc,Đức Sơn Tuyên Giám,ex:monk/duc_son_tuyen_giam,1
thành hình,Đức Sơn Tuyên Giám,ex:monk/duc_son_tuyen_giam,1
không thể,Đức Sơn Tuyên Giám,ex:monk/duc_son_tuyen_giam,1
Đức Sơn,Đức Sơn Tuyên Giám,ex:monk/duc_son_tuyen_giam,1
Chử Cung,Long Đàm Sùng Tín,ex:monk/long_dam_sung_tin,1
ĐẠI NINH,Cảm Đàm Tư Quốc,ex:monk/cam_dam_tu_quoc,1
TUYỀN CHÂU,Tuyền Châu Ngõa Quan,ex:monk/tuyen_chau_ngoa_quan,1
Phụng Nhật,Thụy Long Viện Tuệ Cung,ex:monk/thuy_long_vien_tue_cung,1
nơi hội,Nham Đầu Toàn Khoát,ex:monk/nham_dau_toan_khoat,1
đâu cái,Nham Đầu Toàn Khoát,ex:monk/nham_dau_toan_khoat,1
núi Ngọa,Nham Đầu Toàn Khoát,ex:monk/nham_dau_toan_khoat,1
Qua Châu,Nham Đầu Toàn Khoát,ex:monk/nham_dau_toan_khoat,1
về báo,Nham Đầu Toàn Khoát,ex:monk/nham_dau_toan_khoat,1
Dư Hàng,Nham Đầu Toàn Khoát,ex:monk/nham_dau_toan_khoat,1
